date,pOpen,pHigh,pLow,pClose,pVolume,pSma_w,pEma_w,pSma_3,pEma_3,pSma_7,pEma_7,pSma_15,pEma_15,pSma_10,pEma_10,pSma_30,pEma_30,pSma_60,pEma_60,pSma_90,pEma_90,pK,pD,pMacd,pSignal,sOpen,sHigh,sLow,sBuzz,sVolume,SumSentiment,AvgSentiment,sClose,sentiment,sSma_w,sEma_w,sSma_3,sEma_3,sSma_7,sEma_7,sSma_15,sEma_15,sSma_10,sEma_10,sSma_30,sEma_30,sSma_60,sEma_60,sSma_90,sEma_90,sK,sD,sMacd,sSignal,pMacd_Hist,sMacd_Hist,match
23-09-2016,0,0,0,0,0,0,1.11970532,0,1.1198132,0,1.11993551,0,1.1206615,0,1.12029743,0,1.120368,0,1.119941,0,1.12144327,0,37.92148,-0.0000567436218,0.000458757073,4,4,4,10,0,4,4,4,4,4.8,4.631992,4.66666651,4.495117,4.857143,4.68138647,4.733333,4.75909233,4.6,4.717113,4.9666667,4.838923,4.9333334,4.87023,4.9,4.844193,42.8571434,51.9560623,-0.08913994,-0.1052288,-0.000515500666,0.0160888582,true
22-09-2016,1.12132764,1.12132764,1.12132764,1.12132764,0,1.11807156,1.11970532,1.11869848,1.1198132,1.12002933,1.11993551,1.12109,1.1206615,1.12093568,1.12029743,1.12289727,1.120368,1.11594284,1.119941,1.11805928,1.12144327,53.0038376,37.92148,-0.0000567436218,0.0006222195,0,0,0,0,0,0,0,0,0,5,4.94798756,5,4.99023438,5,4.90851545,4.8,4.867534,4.7,4.87647152,4.9666667,4.89677954,4.95,4.89972973,4.9,4.86316347,57.14286,54.9890327,-0.0214385986,-0.105644971,-0.000678963144,0.08420637,true
21-09-2016,1.11919427,1.11919427,1.11919427,1.11919427,0,1.11882854,1.11889422,1.11765361,1.11829865,1.12010121,1.11947143,1.12098956,1.12056637,1.12147892,1.12006843,1.122664,1.12030184,1.11576438,1.119894,1.11804724,1.12144589,34.5497856,32.8940277,-0.000147342682,0.000775814056,0,0,0,0,0,0,0,0,0,5,4.92198133,5,4.98046875,4.714286,4.878021,4.8,4.8486104,4.7,4.849021,4.9666667,4.889661,4.95,4.896331,4.87777758,4.86008835,57.14286,54.27109,-0.0365333557,-0.10463953,-0.000923156738,0.0681061745,true
20-09-2016,1.11557341,1.11557341,1.11557341,1.11557341,0,1.11993623,1.11874425,1.11661255,1.117403,1.12082016,1.11956382,1.120798,1.12076235,1.12200761,1.12026274,1.12265158,1.12037826,1.115651,1.11991775,1.118085,1.12149644,3.22863388,32.34211,-0.00004351139,0.000957568467,0,0,0,0,0,0,0,0,0,5,4.88297224,5,4.9609375,4.571429,4.837361,4.8,4.82698345,4.7,4.81547,4.9666667,4.88205147,4.95,4.89281654,4.9,4.856944,57.14286,53.3138351,-0.0552687645,-0.101834245,-0.0010010798,0.04656548,true
19-09-2016,1.118193,1.118193,1.118193,1.118193,0,1.12118781,1.12032974,1.11979234,1.11923265,1.12189412,1.120894,1.12077308,1.12150359,1.12292349,1.12130487,1.12253165,1.12070966,1.11551583,1.120065,1.11825871,1.1216296,25.8888817,42.0466042,0.000458359718,0.00112134882,0,0,0,0,0,0,0,0,0,4.6,4.8244586,5,4.921875,4.571429,4.783148,4.8,4.802267,4.7,4.77446365,4.9666667,4.873917,4.95,4.889183,4.9,4.85372925,57.14286,52.03749,-0.07837772,-0.09677246,-0.0006629891,0.0183947384,true
18-09-2016,0,0,0,0,0,0,1.12139809,0,1.1202724,0,1.12179422,0,1.12197649,0,1.1219964,0,1.12088323,0,1.12012839,0,1.12170684,0,47.43251,0.00082552433,0.00122936571,0,0,0,0,0,0,0,0,0,4.4,4.736688,5,4.84375,4.571429,4.71086359,4.8,4.77401924,4.7,4.72434473,5,4.865222,4.91666651,4.88542652,4.888889,4.85044241,57.14286,50.3357,-0.106733322,-0.0889042243,-0.000403841375,-0.0178290978,true
17-09-2016,0,0,0,0,0,0,1.12139809,0,1.1202724,0,1.12179422,0,1.12197649,0,1.1219964,0,1.12088323,0,1.12012839,0,1.12170684,0,47.43251,0.00082552433,0.00129658647,0,0,0,0,0,0,0,0,0,4.4,4.605032,4.33333349,4.68749952,4.571429,4.614485,4.8,4.74173641,4.7,4.663088,5,4.855927,4.91666651,4.88154268,4.9,4.84708166,57.14286,48.06665,-0.141372681,-0.07756832,-0.000471062143,-0.06380436,true
16-09-2016,1.11607134,1.11607134,1.11607134,1.11607134,0,1.12239456,1.12139809,1.1219722,1.1202724,1.123118,1.12179422,1.12083137,1.12197649,1.12262416,1.1219964,1.12221754,1.12088323,1.11523831,1.12012839,1.11840653,1.12170684,7.53588533,47.43251,0.00082552433,0.00136613846,0,0,0,0,0,0,0,0,0,4.4,4.407548,4,4.374999,4.571429,4.48597956,4.8,4.70484161,4.7,4.58821869,5.0333333,4.845991,4.883333,4.877527,4.911111,4.843645,57.14286,45.04125,-0.1835289,-0.0619713478,-0.0005406141,-0.121557549,true
15-09-2016,1.12511253,1.12511253,1.12511253,1.12511253,0,1.12379849,1.12406147,1.12389219,1.12447345,1.1243192,1.12370181,1.121098,1.12282014,1.12259936,1.12331307,1.12197,1.12121511,1.11516714,1.120266,1.11857021,1.12183344,85.7439,60.7313843,0.00149822235,0.00139481493,3,7,1,4,21,3,3,3,3,4.4,4.111322,4,3.749998,4.571429,4.31463957,4.8,4.66267633,4.7,4.49671173,5.0333333,4.83536959,4.883333,4.87337542,4.87777758,4.84013128,28.57143,41.0073776,-0.234665871,-0.04116249,0.000103407423,-0.19350338,true
14-09-2016,1.12473285,1.12473285,1.12473285,1.12473285,0,1.1241281,1.12353587,1.123597,1.12383437,1.124265,1.12323165,1.12134361,1.12249267,1.12207007,1.12291312,1.1215694,1.12094629,1.11536527,1.12010169,1.11871123,1.12175977,70.11732,52.39388,0.00141441822,0.00132061378,4,8,1,3,15,4,4,4,4,4.8,4.666983,4.66666651,4.499996,4.857143,4.752853,4.9333334,4.90020132,4.9,4.829314,5.133333,4.961947,4.95,4.93687963,4.888889,4.8814826,37.5,45.15269,-0.0928854942,-0.0140041243,0.00009380444,-0.07888137,true
13-09-2016,1.12183082,1.12183082,1.12183082,1.12183082,0,1.12407744,1.12293732,1.12304962,1.12293577,1.12290311,1.12273121,1.12148726,1.12217259,1.12122893,1.12250876,1.12125587,1.1206851,1.11550713,1.11994469,1.11890745,1.121693,48.77155,46.4860649,0.0013256073,0.00121560367,0,0,0,0,0,0,0,0,0,5,5.00047445,5,4.999992,5,5.00380373,4.9333334,5.02880144,5,5.01360655,5.1,5.02828836,4.95,4.96863842,4.9,4.90129137,50,47.7035866,-0.01238966,-0.001762761,0.000110003632,-0.0106268991,true
12-09-2016,1.124227,1.124227,1.124227,1.124227,0,1.12465787,1.12349057,1.1246928,1.12404072,1.1220448,1.12303126,1.12207937,1.12222147,1.12056577,1.12265944,1.12126851,1.12060606,1.11557579,1.1198808,1.11907935,1.12168992,58.2005577,45.7242355,0.00148844719,0.00117635727,0,0,0,0,0,0,0,0,0,5,5.000712,5,4.999984,5,5.00507164,4.9333334,5.032916,5,5.01663,5.1,5.030239,4.983333,4.967575,4.9,4.899073,50,46.9381142,-0.0112857819,0.00257417886,0.00031208992,-0.0138599612,true
11-09-2016,0,0,0,0,0,0,1.12312233,0,1.1238544,0,1.12263262,0,1.12193489,0,1.12231112,0,1.12035632,0,1.11973345,0,1.12163293,0,41.56546,0.00143051147,0.0011190176,0,0,0,0,0,0,0,0,0,5,5.00106764,5,4.99996758,5,5.006762,5.0666666,5.03761864,5,5.02032566,5.0666666,5.03232431,4.983333,4.966476,4.888889,4.89680529,50,45.9174843,-0.009712696,0.00807227,0.000311493874,-0.0177849662,true
10-09-2016,0,0,0,0,0,0,1.12312233,0,1.1238544,0,1.12263262,0,1.12193489,0,1.12231112,0,1.12035632,0,1.11973345,0,1.12163293,0,41.56546,0.00143051147,0.00106811523,0,0,0,0,0,0,0,0,0,5,5.0016017,5,4.999935,5,5.009016,5.2,5.04299259,5,5.02484274,5.0666666,5.03455353,4.9666667,4.96533966,4.87777758,4.89448643,44.4444466,44.5566444,-0.007563591,0.0149724744,0.00036239624,-0.0225360654,true
09-09-2016,1.12309074,1.12309074,1.12309074,1.12309074,0,1.12285244,1.12312233,1.124777,1.1238544,1.12141538,1.12263262,1.12262261,1.12193489,1.12005007,1.12231112,1.12103,1.12035632,1.11569858,1.11973345,1.11923563,1.12163293,45.9436378,41.56546,0.00143051147,0.00107993023,0,0,0,0,0,0,0,0,0,5,5.002403,5,4.999871,5,5.012021,5.2,5.04913425,5,5.03036356,5,5.03693676,5,4.96416473,4.87777758,4.892115,44.4444466,44.5940437,-0.00471019745,0.0235619023,0.000350581249,-0.0282721,true
08-09-2016,1.1267606,1.1267606,1.1267606,1.1267606,0,1.12139869,1.12313807,1.12532437,1.124618,1.12044823,1.12247992,1.1232928,1.12176979,1.11974812,1.1221379,1.120854,1.12016773,1.1157738,1.11961961,1.11942852,1.12160015,64.4239,40.1060677,0.00145149231,0.00112409063,0,0,0,0,0,0,0,0,0,5,5.00360441,5,4.99974155,5,5.016028,5.2,5.0561533,4.9,5.03711128,5,5.039484,4.983333,4.96294975,4.866667,4.889691,44.4444466,44.64391,-0.0009999275,0.0341824442,0.000327401678,-0.03518237,true
07-09-2016,1.12447989,1.12447989,1.12447989,1.12447989,0,1.12001085,1.1213268,1.12147093,1.12247562,1.11879671,1.1210531,1.12383842,1.1210568,1.11995161,1.12111068,1.12022972,1.11971307,1.11571765,1.11937749,1.11957884,1.12148416,46.9984474,32.0001259,0.00108361244,0.001243843,0,0,0,0,0,0,0,0,0,5,5.00540638,5,4.99948359,5,5.02137041,5.133333,5.064175,4.9,5.045358,5,5.04220724,4.91666651,4.961694,4.85555553,4.887212,44.4444466,44.7103958,0.003750801,0.0472408943,-0.000160230557,-0.0434900932,true
06-09-2016,1.12473285,1.12473285,1.12473285,1.12473285,0,1.118379,1.11975026,1.11858511,1.12047124,1.11802375,1.11991084,1.12419426,1.1205678,1.12019229,1.12036192,1.119616,1.11938429,1.11574721,1.11920452,1.11985183,1.12141681,48.27961,27.0006847,0.0008304119,0.00151252747,0,0,0,0,0,0,0,0,0,5,5.00810957,5,4.998967,5,5.028494,5.133333,5.073343,5.1,5.05543756,5,5.045118,4.883333,4.96039534,4.866667,4.88467741,44.4444466,44.7990456,0.009759426,0.07453421,-0.000682115555,-0.06477478,true
05-09-2016,1.11520016,1.11520016,1.11520016,1.11520016,0,1.11647248,1.11725891,1.11694777,1.11620951,1.11735785,1.11830354,1.12441421,1.11997283,1.12079,1.11939061,1.118767,1.11901546,1.11568248,1.11901712,1.12013316,1.1213423,1e-7,19.90771,0.000469326973,0.00189782516,0,0,0,0,0,0,0,0,0,5,5.01216459,5,4.99793434,4.857143,5.037992,5.133333,5.08382034,5.3,5.067757,5,5.048229,4.883333,4.959053,4.85555553,4.882086,44.4444466,44.917244,0.0172867775,0.108286329,-0.00142849819,-0.09099955,true
04-09-2016,0,0,0,0,0,0,1.11828828,0,1.11721873,0,1.119338,0,1.12065458,0,1.12032175,0,1.11927855,0,1.11914647,0,1.12148035,0,26.5436115,0.0009723902,0.0023232433,0,0,0,0,0,0,0,0,0,5,5.01824665,5,4.99586868,4.857143,5.050656,5.133333,5.09579468,5.3,5.082814,5,5.051555,4.9,4.957665,4.866667,4.879436,44.4444466,45.07484,0.0266428,0.127164945,-0.00135085313,-0.100522146,true
03-09-2016,0,0,0,0,0,0,1.11828828,0,1.11721873,0,1.119338,0,1.12065458,0,1.12032175,0,1.11927855,0,1.11914647,0,1.12148035,0,26.5436115,0.0009723902,0.00269276556,0,0,0,0,0,0,0,0,0,4.8,5.02737,5,4.991737,5.142857,5.067541,5.2,5.10947943,5.3,5.10121727,5,5.055111,4.883333,4.95622969,4.85555553,4.87672663,44.4444466,45.2849731,0.03819704,0.12678501,-0.00172037538,-0.08858797,true
02-09-2016,1.11582232,1.11582232,1.11582232,1.11582232,0,1.11724627,1.11828828,1.11732137,1.11721873,1.11930013,1.119338,1.12466383,1.12065458,1.12250745,1.12032175,1.11825192,1.11927855,1.115914,1.11914647,1.12055135,1.12148035,3.15098023,26.5436115,0.0009723902,0.00315694022,0,0,0,0,0,0,0,0,0,4.8,5.04105473,5,4.983474,5.428571,5.090055,5.2,5.125119,5.2,5.12371,5,5.058912,4.866667,4.954746,4.866667,4.87395668,44.4444466,45.56515,0.0523891449,0.124455929,-0.00218455,-0.0720667839,true
01-09-2016,1.11982083,1.11982083,1.11982083,1.11982083,0,1.11809611,1.11952126,1.117114,1.11861515,1.12088084,1.12050986,1.12470543,1.12134492,1.12423968,1.12132156,1.11765981,1.119517,1.11607289,1.11925912,1.12087226,1.12160754,23.40202,34.341156,0.00153684616,0.003634903,0,0,0,0,0,0,0,0,0,5.2,5.061582,4.66666651,4.966948,5.428571,5.12007332,5.266667,5.14299345,5.2,5.15120125,5,5.062975,4.866667,4.953212,4.87777758,4.87112427,44.4444466,45.93872,0.06974125,0.11967288,-0.002098057,-0.04993163,true
31-08-2016,1.11632061,1.11632061,1.11632061,1.11632061,0,1.11989117,1.11937153,1.11686337,1.11740935,1.1224364,1.12073946,1.12433934,1.1215626,1.12575221,1.121655,1.11709988,1.119496,1.1162684,1.11924,1.12104249,1.12164772,9.654885,37.9875336,0.00182795525,0.004080812,5,9,2,7,34,5,5,5,5,5.6,5.09237337,4.66666651,4.933896,5.428571,5.1600976,5.266667,5.163421,5.2,5.18480158,5,5.067318,4.883333,4.951626,4.866667,4.868228,44.4444466,46.4368134,0.09087467,0.123140439,-0.00225285674,-0.0322657675,true
30-08-2016,1.11520016,1.11520016,1.11520016,1.11520016,0,1.12200451,1.12089694,1.11811388,1.11849809,1.12472987,1.12221241,1.12450588,1.12231147,1.12710166,1.1228404,1.11659992,1.119715,1.11666059,1.119339,1.1212256,1.1217674,4.219675,47.4317474,0.0025292635,0.004481289,4,8,1,10,46,4,4,4,4,5.6,5.13856,5.33333349,4.867792,5.285714,5.21346331,5.33333349,5.186767,5.2,5.2258687,5,5.07196045,4.91666651,4.949986,4.866667,4.865267,33.3333359,47.1009369,0.116526127,0.125775129,-0.00195202557,-0.009249002,true
29-08-2016,1.119069,1.119069,1.119069,1.119069,0,1.12510657,1.12374532,1.12264574,1.12179589,1.12729335,1.12454987,1.12429082,1.12332737,1.12838483,1.1245383,1.11616564,1.12002635,1.1170013,1.1194793,1.12138844,1.121915,30.8806953,61.83577,0.00350177288,0.00475952355,5,8,2,8,29,5,5,5,5,5.8,5.70783949,6.33333349,5.73558426,5.428571,5.617951,5.266667,5.356305,5.4,5.498284,5.0333333,5.145889,4.9333334,4.9821887,4.87777758,4.884711,44.4444466,51.690136,0.2493906,0.127308533,-0.00125775067,0.12208207,true
28-08-2016,0,0,0,0,0,0,1.12608349,0,1.12452269,0,1.12637687,0,1.1239357,0,1.12575364,0,1.12009239,0,1.11949325,0,1.12197888,0,72.15413,0.004298091,0.00492970133,7,7,7,3,1,7,7,7,7,5.6,6.06175947,6.33333349,6.47116852,5.428571,5.82393456,5.266667,5.407206,5.4,5.60901356,5.0333333,5.15595,4.95,4.981585,4.866667,4.88212,66.66667,54.1053658,0.313528538,0.116100788,-0.0006316104,0.19742775,false
27-08-2016,0,0,0,0,0,0,1.12608349,0,1.12452269,0,1.12637687,0,1.1239357,0,1.12575364,0,1.12009239,0,1.11949325,0,1.12197888,0,72.15413,0.004298091,0.00501139974,7,10,2,5,3,7,7,7,7,5.2,5.59263945,5.66666651,5.942337,5.142857,5.43191242,5.0666666,5.179664,5.3,5.2999053,4.9666667,5.02877426,4.91666651,4.913164,4.85555553,4.83452749,66.66667,49.9182625,0.187194347,0.0887937546,-0.0007133088,0.09840059,false
26-08-2016,1.12007177,1.12007177,1.12007177,1.12007177,0,1.12776768,1.12608349,1.12525189,1.12452269,1.12956131,1.12637687,1.1236043,1.1239357,1.12837231,1.12575364,1.11578965,1.12009239,1.1172744,1.11949325,1.12147319,1.12197888,43.1770554,72.15413,0.004298091,0.00501969131,5,9,2,8,33,5,5,5,5,4.8,4.88895941,4.66666651,4.884674,5,4.909217,4.9333334,4.919616,5.1,4.92210627,4.9,4.89282751,4.883333,4.842424,4.83333349,4.78586531,44.4444466,44.33546,0.0232234,0.07527479,-0.0007216004,-0.0520513877,true
25-08-2016,1.1287955,1.1287955,1.1287955,1.1287955,0,1.13038218,1.12908936,1.128798,1.12897348,1.13095343,1.12847853,1.12284267,1.12448764,1.12800968,1.12701631,1.1152457,1.12009382,1.11754978,1.1194737,1.12149858,1.12202168,76.6159439,81.81315,0.00514996052,0.004906853,5,8,2,8,32,5,5,5,5,4.8,4.83343935,4.66666651,4.769348,5,4.878956,4.8,4.908133,5.2,4.9047966,4.9,4.885436,4.85,4.83708239,4.788889,4.781053,44.4444466,44.2991333,0.01723528,0.06823783,0.000243107323,-0.0510025546,true
24-08-2016,1.12688756,1.12688756,1.12688756,1.12688756,0,1.13161206,1.12923634,1.12999094,1.12915134,1.13084424,1.12837279,1.12179565,1.12387228,1.12656319,1.12662089,1.11468089,1.11949372,1.11732149,1.11915767,1.12149858,1.12186944,69.3606949,83.54555,0.00527405739,0.00459747855,4,8,1,6,26,4,4,4,4,5,4.750159,4.66666651,4.53869629,5.142857,4.838608,4.8,4.895009,5,4.88364029,4.9,4.877535,4.866667,4.83155966,4.788889,4.776133,33.3333359,44.2506943,0.009341717,0.0582635663,0.000676578842,-0.04892185,true
23-08-2016,1.13071012,1.13071012,1.13071012,1.13071012,0,1.13219774,1.13041079,1.13207662,1.131415,1.12970948,1.12886786,1.12102473,1.12344146,1.12575626,1.12656164,1.114122,1.11898386,1.11718345,1.11889565,1.12153554,1.12175667,83.89657,88.2738342,0.005550027,0.00416064262,5,9,1,6,26,5,5,5,5,5.2,5.125238,5,5.07739258,5.285714,5.118144,4.866667,5.02286768,5.1,5.08000469,4.9333334,4.93805456,4.866667,4.85974836,4.811111,4.79357433,44.4444466,47.8898163,0.100949287,0.0333721377,0.00138938427,0.06757715,true
22-08-2016,1.13237464,1.13237464,1.13237464,1.13237464,0,1.13166213,1.13026106,1.13348818,1.13211989,1.1276716,1.12825382,1.120458,1.122403,1.12388277,1.1256398,1.11332119,1.11817515,1.11689162,1.11849511,1.12159038,1.12155545,90.22616,89.73292,0.005432248,0.00364869181,5,8,1,10,38,5,5,5,5,5.4,5.187857,5.33333349,5.154785,5.428571,5.157525,4.866667,5.02613449,5,5.09778357,4.9333334,4.93378258,4.83333349,4.8549943,4.822222,4.78893566,44.4444466,49.0382729,0.11458683,0.01242929,0.0017835563,0.102157541,true
21-08-2016,0,0,0,0,0,0,1.12920427,0,1.13186526,0,1.12688017,0,1.12097847,0,1.12414312,0,1.11719584,0,1.11802459,0,1.12131238,0,89.5685043,0.005033374,0.00314982724,0,0,0,0,0,0,0,0,0,5.4,5.28178549,5.33333349,5.30957031,5.142857,5.21003342,4.866667,5.029868,5,5.11951351,4.9333334,4.929216,4.866667,4.850079,4.822222,4.78419256,44.4444466,50.56955,0.130326748,-0.0144821275,0.00188354659,0.144808874,true
20-08-2016,0,0,0,0,0,0,1.12920427,0,1.13186526,0,1.12688017,0,1.12097847,0,1.12414312,0,1.11719584,0,1.11802459,0,1.12131238,0,89.5685043,0.005033374,0.00269528222,6,8,4,4,4,6,6,6,6,5.6,5.42267847,5.66666651,5.61914063,5.142857,5.28004456,4.866667,5.034135,4.8,5.146072,4.9333334,4.924334,4.866667,4.844997,4.811111,4.779343,55.5555573,52.611248,0.148520947,-0.0373071022,0.00233809161,0.185828045,false
19-08-2016,1.1331445,1.1331445,1.1331445,1.1331445,0,1.12897587,1.12920427,1.13263524,1.13186526,1.12509382,1.12688017,1.11943769,1.12097847,1.12152231,1.12414312,1.11245668,1.11719584,1.11658692,1.11802459,1.12157571,1.12131238,93.15364,89.5685043,0.005033374,0.00221074955,5,8,2,6,23,5,5,5,5,5,5.13401747,5.33333349,5.23828125,4.857143,5.040059,4.8,4.896154,4.7,4.95631027,4.83333349,4.85015,4.83333349,4.80584431,4.8,4.75191259,44.4444466,51.62981,0.0677652359,-0.06589741,0.00282262429,0.133662641,true
18-08-2016,1.13494492,1.13494492,1.13494492,1.13494492,0,1.1256361,1.12723422,1.130931,1.13058615,1.12304735,1.1247921,1.11841583,1.11924052,1.11907268,1.12214279,1.111542,1.1160959,1.11622691,1.117512,1.12154067,1.12104654,100,88.37346,0.004372716,0.00171078579,6,10,3,5,22,6,6,6,6,5,5.20102644,5.66666651,5.4765625,4.857143,5.05341244,4.8,4.88131857,4.7,4.94660139,4.83333349,4.83981562,4.85,4.79926252,4.75555563,4.74633741,55.5555573,54.0249329,0.0655236244,-0.06749116,0.00266193016,0.133014783,false
17-08-2016,1.12981582,1.12981582,1.12981582,1.12981582,0,1.12151313,1.12337887,1.12559736,1.12622738,1.11976612,1.12140787,1.11662173,1.116997,1.11688709,1.11929786,1.11058366,1.11479592,1.115967,1.11692107,1.12146568,1.12073421,100,84.49794,0.003282547,0.00121288828,5,9,1,6,25,5,5,5,5,4.6,4.80154,4.66666651,4.953125,4.428571,4.73788357,4.733333,4.721507,4.6,4.712513,4.733333,4.759803,4.85,4.7585597,4.75555563,4.7181654,50,53.5147247,-0.0401091576,-0.06854364,0.0020696586,0.0284344852,true
16-08-2016,1.12803161,1.12803161,1.12803161,1.12803161,0,1.1193136,1.12016046,1.12114048,1.122639,1.11675954,1.11860526,1.115039,1.11516571,1.11543787,1.11696053,1.10991907,1.11376011,1.11573017,1.11648393,1.12142885,1.12053013,100,79.33058,0.00236558914,0.000822650036,6,9,3,6,24,6,6,6,6,4.6,4.70230961,4.66666651,4.90625,4.428571,4.65051126,4.733333,4.681722,4.6,4.648627,4.733333,4.7432375,4.8,4.75037527,4.74444437,4.711832,62.5,54.6863022,-0.07253313,-0.05757676,0.00154293911,-0.01495637,false
15-08-2016,1.11894369,1.11894369,1.11894369,1.11894369,0,1.11610246,1.11622488,1.11657333,1.11724615,1.11399043,1.11546314,1.113121,1.11332774,1.11485553,1.11450028,1.10920346,1.11277592,1.1154989,1.11609244,1.12142909,1.12036157,85.77122,72.44078,0.001342535,0.0005537404,3,6,1,7,22,3,3,3,3,4,4.05346441,4,3.8125,4.285714,4.20068169,4.66666651,4.49339676,4.5,4.34832144,4.766667,4.656564,4.766667,4.708015,4.72222233,4.682884,25,52.0817337,-0.214681149,-0.0427415632,0.0007887946,-0.171939582,true
14-08-2016,0,0,0,0,0,0,1.11486542,0,1.11554873,0,1.114303,0,1.11252546,0,1.11351287,0,1.11235058,0,1.11599576,0,1.1203934,0,67.9973,0.000942468643,0.0003985034,5,5,5,4,1,5,5,5,5,4.4,4.580197,4.66666651,4.625,4.571429,4.600909,4.8,4.70673943,4.7,4.64794827,4.8,4.77081,4.8,4.765914,4.74444437,4.72070169,50,61.10898,-0.087536335,-0.0118716024,0.00054396526,-0.07566473,true
13-08-2016,0,0,0,0,0,0,1.11486542,0,1.11554873,0,1.114303,0,1.11252546,0,1.11351287,0,1.11235058,0,1.11599576,0,1.1203934,0,67.9973,0.000942468643,0.000287718256,4,8,1,5,6,4,4,4,4,4.4,4.37029552,4,4.25,4.571429,4.4678793,4.8,4.664845,4.7,4.56971455,4.866667,4.755004,4.8,4.757979,4.733333,4.714425,37.5,64.81197,-0.127615929,0.00507609034,0.0006547504,-0.132692024,true
12-08-2016,1.1164453,1.1164453,1.1164453,1.1164453,0,1.11406779,1.11486542,1.11653161,1.11554873,1.11315417,1.114303,1.1118412,1.11252546,1.11466813,1.11351287,1.10907042,1.11235058,1.1155448,1.11599576,1.1216774,1.1203934,74.88258,67.9973,0.000942468643,0.0002032386,5,9,1,8,32,5,5,5,5,4.6,4.55544329,4.33333349,4.5,4.714286,4.623839,4.866667,4.759823,4.8,4.69631767,4.9,4.807073,4.8,4.78367329,4.77777767,4.73047972,50,73.91596,-0.07509804,0.0266336333,0.0007392301,-0.101731673,true
11-08-2016,1.11433029,1.11433029,1.11433029,1.11433029,0,1.1125083,1.11407542,1.11504185,1.11465216,1.11299407,1.11358893,1.11061525,1.11196542,1.11480534,1.11286128,1.10898757,1.11206818,1.11563981,1.11598051,1.12194252,1.12048209,67.3808746,65.70221,0.0006725788,0.000101778242,3,5,1,0,3,3,3,3,3,4.6,4.333165,4.33333349,3.99999952,4.714286,4.49845171,4.866667,4.72551155,4.8,4.628833,4.866667,4.793768,4.7833333,4.77634,4.77777767,4.724423,50,81.88795,-0.108791828,0.04244836,0.000570800563,-0.151240185,true
10-08-2016,1.11881852,1.11881852,1.11881852,1.11881852,0,1.11226022,1.113948,1.11318851,1.11497414,1.11411953,1.11334181,1.10986137,1.11162758,1.11417556,1.11253476,1.10886383,1.11191213,1.11573839,1.11603642,1.122231,1.12062037,85.96411,65.1426544,0.0005337,-0.0000166893,0,0,0,0,0,0,0,0,0,5,4.99974775,5,4.999999,5,4.997936,5,4.972013,5,4.99079561,5,4.917476,4.8166666,4.836555,4.8,4.763174,100,92.5172653,0.0534214973,0.0620162226,0.0005503893,-0.008594725,true
09-08-2016,1.111976,1.111976,1.111976,1.111976,0,1.11156142,1.11151266,1.10979807,1.11112976,1.11386955,1.11151624,1.10869479,1.11060023,1.112901,1.11113834,1.10864985,1.11143589,1.11580133,1.11594212,1.12243748,1.1206609,57.63319,58.20217,-0.000108361244,-0.000256962259,5,5,5,0,1,5,5,5,5,5,4.999622,5,4.99999762,5,4.9972477,5,4.96801472,5,4.98875,4.9666667,4.911785,4.8,4.83101463,4.8,4.757852,100,90.02302,0.0560512543,0.0634636357,0.000148601015,-0.00741238147,true
